ID;Notional;Counterparty
4762;4762000;B
4763;4763000;A
4764;4764000;B
4765;4765000;A
4766;4766000;B
4767;4767000;A
4768;4768000;B
4769;4769000;A
4770;4770000;B
4771;4771000;A
4772;4772000;B
4773;4773000;A
4774;4774000;B
4775;4775000;A
4776;4776000;B
4777;4777000;A
4778;4778000;B
4779;4779000;A
4780;4780000;B
4781;4781000;A
4782;4782000;B
4783;4783000;A
4784;4784000;B
4785;4785000;A
4786;4786000;B
4787;4787000;A
4788;4788000;B
4789;4789000;A
4790;4790000;B
4791;4791000;A
4792;4792000;B
4793;4793000;A
4794;4794000;B
4795;4795000;A
4796;4796000;B
4797;4797000;A
4798;4798000;B
4799;4799000;A
4800;4800000;B
4801;4801000;A
4802;4802000;B
4803;4803000;A
4804;4804000;B
4805;4805000;A
4806;4806000;B
4807;4807000;A
4808;4808000;B
4809;4809000;A
4810;4810000;B
4811;4811000;A
4812;4812000;B
4813;4813000;A
4814;4814000;B
4815;4815000;A
4816;4816000;B
4817;4817000;A
4818;4818000;B
4819;4819000;A
4820;4820000;B
4821;4821000;A
4822;4822000;B
4823;4823000;A
4824;4824000;B
4825;4825000;A
4826;4826000;B
4827;4827000;A
4828;4828000;B
4829;4829000;A
4830;4830000;B
4831;4831000;A
4832;4832000;B
4833;4833000;A
4834;4834000;B
4835;4835000;A
4836;4836000;B
4837;4837000;A
4838;4838000;B
4839;4839000;A
4840;4840000;B
4841;4841000;A
4842;4842000;B
4843;4843000;A
4844;4844000;B
4845;4845000;A
4846;4846000;B
4847;4847000;A
4848;4848000;B
4849;4849000;A
4850;4850000;B
4851;4851000;A
4852;4852000;B
4853;4853000;A
4854;4854000;B
4855;4855000;A
4856;4856000;B
4857;4857000;A
4858;4858000;B
4859;4859000;A
4860;4860000;B
4861;4861000;A
4862;4862000;B
4863;4863000;A
4864;4864000;B
4865;4865000;A
4866;4866000;B
4867;4867000;A
4868;4868000;B
4869;4869000;A
4870;4870000;B
4871;4871000;A
4872;4872000;B
4873;4873000;A
4874;4874000;B
4875;4875000;A
4876;4876000;B
4877;4877000;A
4878;4878000;B
4879;4879000;A
4880;4880000;B
4881;4881000;A
4882;4882000;B
4883;4883000;A
4884;4884000;B
4885;4885000;A
4886;4886000;B
4887;4887000;A
4888;4888000;B
4889;4889000;A
4890;4890000;B
4891;4891000;A
4892;4892000;B
4893;4893000;A
4894;4894000;B
4895;4895000;A
4896;4896000;B
4897;4897000;A
4898;4898000;B
4899;4899000;A
4900;4900000;B
4901;4901000;A
4902;4902000;B
4903;4903000;A
4904;4904000;B
4905;4905000;A
4906;4906000;B
4907;4907000;A
4908;4908000;B
4909;4909000;A
4910;4910000;B
4911;4911000;A
4912;4912000;B
4913;4913000;A
4914;4914000;B
4915;4915000;A
4916;4916000;B
4917;4917000;A
4918;4918000;B
4919;4919000;A
4920;4920000;B
4921;4921000;A
4922;4922000;B
4923;4923000;A
4924;4924000;B
4925;4925000;A
4926;4926000;B
4927;4927000;A
4928;4928000;B
4929;4929000;A
4930;4930000;B
4931;4931000;A
4932;4932000;B
4933;4933000;A
4934;4934000;B
4935;4935000;A
4936;4936000;B
4937;4937000;A
4938;4938000;B
4939;4939000;A
4940;4940000;B
4941;4941000;A
4942;4942000;B
4943;4943000;A
4944;4944000;B
4945;4945000;A
4946;4946000;B
4947;4947000;A
4948;4948000;B
4949;4949000;A
4950;4950000;B
4951;4951000;A
4952;4952000;B
4953;4953000;A
4954;4954000;B
4955;4955000;A
4956;4956000;B
4957;4957000;A
4958;4958000;B
4959;4959000;A
4960;4960000;B
4961;4961000;A
4962;4962000;B
4963;4963000;A
4964;4964000;B
4965;4965000;A
4966;4966000;B
4967;4967000;A
4968;4968000;B
4969;4969000;A
4970;4970000;B
4971;4971000;A
4972;4972000;B
4973;4973000;A
4974;4974000;B
4975;4975000;A
4976;4976000;B
4977;4977000;A
4978;4978000;B
4979;4979000;A
4980;4980000;B
4981;4981000;A
4982;4982000;B
4983;4983000;A
4984;4984000;B
4985;4985000;A
4986;4986000;B
4987;4987000;A
4988;4988000;B
4989;4989000;A
4990;4990000;B
4991;4991000;A
4992;4992000;B
4993;4993000;A
4994;4994000;B
4995;4995000;A
4996;4996000;B
4997;4997000;A
4998;4998000;B
4999;4999000;A
5000;5000000;B
5001;5001000;A
5002;5002000;B
5003;5003000;A
5004;5004000;B
5005;5005000;A
5006;5006000;B
5007;5007000;A
5008;5008000;B
5009;5009000;A
5010;5010000;B
5011;5011000;A
5012;5012000;B
5013;5013000;A
5014;5014000;B
5015;5015000;A
5016;5016000;B
5017;5017000;A
5018;5018000;B
5019;5019000;A
5020;5020000;B
5021;5021000;A
5022;5022000;B
5023;5023000;A
5024;5024000;B
5025;5025000;A
5026;5026000;B
5027;5027000;A
5028;5028000;B
5029;5029000;A
5030;5030000;B
5031;5031000;A
5032;5032000;B
5033;5033000;A
5034;5034000;B
5035;5035000;A
5036;5036000;B
5037;5037000;A
5038;5038000;B
5039;5039000;A
5040;5040000;B
5041;5041000;A
5042;5042000;B
5043;5043000;A
5044;5044000;B
5045;5045000;A
5046;5046000;B
5047;5047000;A
5048;5048000;B
5049;5049000;A
5050;5050000;B
5051;5051000;A
5052;5052000;B
5053;5053000;A
5054;5054000;B
5055;5055000;A
5056;5056000;B
5057;5057000;A
5058;5058000;B
5059;5059000;A
5060;5060000;B
5061;5061000;A
5062;5062000;B
5063;5063000;A
5064;5064000;B
5065;5065000;A
5066;5066000;B
5067;5067000;A
5068;5068000;B
5069;5069000;A
5070;5070000;B
5071;5071000;A
5072;5072000;B
5073;5073000;A
5074;5074000;B
5075;5075000;A
5076;5076000;B
5077;5077000;A
5078;5078000;B
5079;5079000;A
5080;5080000;B
5081;5081000;A
5082;5082000;B
5083;5083000;A
5084;5084000;B
5085;5085000;A
5086;5086000;B
5087;5087000;A
5088;5088000;B
5089;5089000;A
5090;5090000;B
5091;5091000;A
5092;5092000;B
5093;5093000;A
5094;5094000;B
5095;5095000;A
5096;5096000;B
5097;5097000;A
5098;5098000;B
5099;5099000;A
5100;5100000;B
5101;5101000;A
5102;5102000;B
5103;5103000;A
5104;5104000;B
5105;5105000;A
5106;5106000;B
5107;5107000;A
5108;5108000;B
5109;5109000;A
5110;5110000;B
5111;5111000;A
5112;5112000;B
5113;5113000;A
5114;5114000;B
5115;5115000;A
5116;5116000;B
5117;5117000;A
5118;5118000;B
5119;5119000;A
5120;5120000;B
5121;5121000;A
5122;5122000;B
5123;5123000;A
5124;5124000;B
5125;5125000;A
5126;5126000;B
5127;5127000;A
5128;5128000;B
5129;5129000;A
5130;5130000;B
5131;5131000;A
5132;5132000;B
5133;5133000;A
5134;5134000;B
5135;5135000;A
5136;5136000;B
5137;5137000;A
5138;5138000;B
5139;5139000;A
5140;5140000;B
5141;5141000;A
5142;5142000;B
5143;5143000;A
5144;5144000;B
5145;5145000;A
5146;5146000;B
5147;5147000;A
5148;5148000;B
5149;5149000;A
5150;5150000;B
5151;5151000;A
5152;5152000;B
5153;5153000;A
5154;5154000;B
5155;5155000;A
5156;5156000;B
5157;5157000;A
5158;5158000;B
5159;5159000;A
5160;5160000;B
5161;5161000;A
5162;5162000;B
5163;5163000;A
5164;5164000;B
5165;5165000;A
5166;5166000;B
5167;5167000;A
5168;5168000;B
5169;5169000;A
5170;5170000;B
5171;5171000;A
5172;5172000;B
5173;5173000;A
5174;5174000;B
5175;5175000;A
5176;5176000;B
5177;5177000;A
5178;5178000;B
5179;5179000;A
5180;5180000;B
5181;5181000;A
5182;5182000;B
5183;5183000;A
5184;5184000;B
5185;5185000;A
5186;5186000;B
5187;5187000;A
5188;5188000;B
5189;5189000;A
5190;5190000;B
5191;5191000;A
5192;5192000;B
5193;5193000;A
5194;5194000;B
5195;5195000;A
5196;5196000;B
5197;5197000;A
5198;5198000;B
5199;5199000;A
5200;5200000;B
5201;5201000;A
5202;5202000;B
5203;5203000;A
5204;5204000;B
5205;5205000;A
5206;5206000;B
5207;5207000;A
5208;5208000;B
5209;5209000;A
5210;5210000;B
5211;5211000;A
5212;5212000;B
5213;5213000;A
5214;5214000;B
5215;5215000;A
5216;5216000;B
5217;5217000;A
5218;5218000;B
5219;5219000;A
5220;5220000;B
5221;5221000;A
5222;5222000;B
5223;5223000;A
5224;5224000;B
5225;5225000;A
5226;5226000;B
5227;5227000;A
5228;5228000;B
5229;5229000;A
5230;5230000;B
5231;5231000;A
5232;5232000;B
5233;5233000;A
5234;5234000;B
5235;5235000;A
5236;5236000;B
5237;5237000;A
5238;5238000;B
5239;5239000;A
5240;5240000;B
5241;5241000;A
5242;5242000;B
5243;5243000;A
5244;5244000;B
5245;5245000;A
5246;5246000;B
5247;5247000;A
5248;5248000;B
5249;5249000;A
5250;5250000;B
5251;5251000;A
5252;5252000;B
5253;5253000;A
5254;5254000;B
5255;5255000;A
5256;5256000;B
5257;5257000;A
5258;5258000;B
5259;5259000;A
5260;5260000;B
5261;5261000;A
5262;5262000;B
5263;5263000;A
5264;5264000;B
5265;5265000;A
5266;5266000;B
5267;5267000;A
5268;5268000;B
5269;5269000;A
5270;5270000;B
5271;5271000;A
5272;5272000;B
5273;5273000;A
5274;5274000;B
5275;5275000;A
5276;5276000;B
5277;5277000;A
5278;5278000;B
5279;5279000;A
5280;5280000;B
5281;5281000;A
5282;5282000;B
5283;5283000;A
5284;5284000;B
5285;5285000;A
5286;5286000;B
5287;5287000;A
5288;5288000;B
5289;5289000;A
5290;5290000;B
5291;5291000;A
5292;5292000;B
5293;5293000;A
5294;5294000;B
5295;5295000;A
5296;5296000;B
5297;5297000;A
5298;5298000;B
5299;5299000;A
5300;5300000;B
5301;5301000;A
5302;5302000;B
5303;5303000;A
5304;5304000;B
5305;5305000;A
5306;5306000;B
5307;5307000;A
5308;5308000;B
5309;5309000;A
5310;5310000;B
5311;5311000;A
5312;5312000;B
5313;5313000;A
5314;5314000;B
5315;5315000;A
5316;5316000;B
5317;5317000;A
5318;5318000;B
5319;5319000;A
5320;5320000;B
5321;5321000;A
5322;5322000;B
5323;5323000;A
5324;5324000;B
5325;5325000;A
5326;5326000;B
5327;5327000;A
5328;5328000;B
5329;5329000;A
5330;5330000;B
5331;5331000;A
5332;5332000;B
5333;5333000;A
5334;5334000;B
5335;5335000;A
5336;5336000;B
5337;5337000;A
5338;5338000;B
5339;5339000;A
5340;5340000;B
5341;5341000;A
5342;5342000;B
5343;5343000;A
5344;5344000;B
5345;5345000;A
5346;5346000;B
5347;5347000;A
5348;5348000;B
5349;5349000;A
5350;5350000;B
5351;5351000;A
5352;5352000;B
5353;5353000;A
5354;5354000;B
5355;5355000;A
5356;5356000;B
5357;5357000;A
5358;5358000;B
5359;5359000;A
5360;5360000;B
5361;5361000;A
5362;5362000;B
5363;5363000;A
5364;5364000;B
5365;5365000;A
5366;5366000;B
5367;5367000;A
5368;5368000;B
5369;5369000;A
5370;5370000;B
5371;5371000;A
5372;5372000;B
5373;5373000;A
5374;5374000;B
5375;5375000;A
5376;5376000;B
5377;5377000;A
5378;5378000;B
5379;5379000;A
5380;5380000;B
5381;5381000;A
5382;5382000;B
5383;5383000;A
5384;5384000;B
5385;5385000;A
5386;5386000;B
5387;5387000;A
5388;5388000;B
5389;5389000;A
5390;5390000;B
5391;5391000;A
5392;5392000;B
5393;5393000;A
5394;5394000;B
5395;5395000;A
5396;5396000;B
5397;5397000;A
5398;5398000;B
5399;5399000;A
5400;5400000;B
5401;5401000;A
5402;5402000;B
5403;5403000;A
5404;5404000;B
5405;5405000;A
5406;5406000;B
5407;5407000;A
5408;5408000;B
5409;5409000;A
5410;5410000;B
5411;5411000;A
5412;5412000;B
5413;5413000;A
5414;5414000;B
5415;5415000;A
5416;5416000;B
5417;5417000;A
5418;5418000;B
5419;5419000;A
5420;5420000;B
5421;5421000;A
5422;5422000;B
5423;5423000;A
5424;5424000;B
5425;5425000;A
5426;5426000;B
5427;5427000;A
5428;5428000;B
5429;5429000;A
5430;5430000;B
5431;5431000;A
5432;5432000;B
5433;5433000;A
5434;5434000;B
5435;5435000;A
5436;5436000;B
5437;5437000;A
5438;5438000;B
5439;5439000;A
5440;5440000;B
5441;5441000;A
5442;5442000;B
5443;5443000;A
5444;5444000;B
5445;5445000;A
5446;5446000;B
5447;5447000;A
5448;5448000;B
5449;5449000;A
5450;5450000;B
5451;5451000;A
5452;5452000;B
5453;5453000;A
5454;5454000;B
5455;5455000;A
5456;5456000;B
5457;5457000;A
5458;5458000;B
5459;5459000;A
5460;5460000;B
5461;5461000;A
5462;5462000;B
5463;5463000;A
5464;5464000;B
5465;5465000;A
5466;5466000;B
5467;5467000;A
5468;5468000;B
5469;5469000;A
5470;5470000;B
5471;5471000;A
5472;5472000;B
5473;5473000;A
5474;5474000;B
5475;5475000;A
5476;5476000;B
5477;5477000;A
5478;5478000;B
5479;5479000;A
5480;5480000;B
5481;5481000;A
5482;5482000;B
5483;5483000;A
5484;5484000;B
5485;5485000;A
5486;5486000;B
5487;5487000;A
5488;5488000;B
5489;5489000;A
5490;5490000;B
5491;5491000;A
5492;5492000;B
5493;5493000;A
5494;5494000;B
5495;5495000;A
5496;5496000;B
5497;5497000;A
5498;5498000;B
5499;5499000;A
5500;5500000;B
5501;5501000;A
5502;5502000;B
5503;5503000;A
5504;5504000;B
5505;5505000;A
5506;5506000;B
5507;5507000;A
5508;5508000;B
5509;5509000;A
5510;5510000;B
5511;5511000;A
5512;5512000;B
5513;5513000;A
5514;5514000;B
5515;5515000;A
5516;5516000;B
5517;5517000;A
5518;5518000;B
5519;5519000;A
5520;5520000;B
5521;5521000;A
5522;5522000;B
5523;5523000;A
5524;5524000;B
5525;5525000;A
5526;5526000;B
5527;5527000;A
5528;5528000;B
5529;5529000;A
5530;5530000;B
5531;5531000;A
5532;5532000;B
5533;5533000;A
5534;5534000;B
5535;5535000;A
5536;5536000;B
5537;5537000;A
5538;5538000;B
5539;5539000;A
5540;5540000;B
5541;5541000;A
5542;5542000;B
5543;5543000;A
5544;5544000;B
5545;5545000;A
5546;5546000;B
5547;5547000;A
5548;5548000;B
5549;5549000;A
5550;5550000;B
5551;5551000;A
5552;5552000;B
5553;5553000;A
5554;5554000;B
5555;5555000;A
5556;5556000;B
5557;5557000;A
5558;5558000;B
5559;5559000;A
5560;5560000;B
5561;5561000;A
5562;5562000;B
5563;5563000;A
5564;5564000;B
5565;5565000;A
5566;5566000;B
5567;5567000;A
5568;5568000;B
5569;5569000;A
5570;5570000;B
5571;5571000;A
5572;5572000;B
5573;5573000;A
5574;5574000;B
5575;5575000;A
5576;5576000;B
5577;5577000;A
5578;5578000;B
5579;5579000;A
5580;5580000;B
5581;5581000;A
5582;5582000;B
5583;5583000;A
5584;5584000;B
5585;5585000;A
5586;5586000;B
5587;5587000;A
5588;5588000;B
5589;5589000;A
5590;5590000;B
5591;5591000;A
5592;5592000;B
5593;5593000;A
5594;5594000;B
5595;5595000;A
5596;5596000;B
5597;5597000;A
5598;5598000;B
5599;5599000;A
5600;5600000;B
5601;5601000;A
5602;5602000;B
5603;5603000;A
5604;5604000;B
5605;5605000;A
5606;5606000;B
5607;5607000;A
5608;5608000;B
5609;5609000;A
5610;5610000;B
5611;5611000;A
5612;5612000;B
5613;5613000;A
5614;5614000;B
5615;5615000;A
5616;5616000;B
5617;5617000;A
5618;5618000;B
5619;5619000;A
5620;5620000;B
5621;5621000;A
5622;5622000;B
5623;5623000;A
5624;5624000;B
5625;5625000;A
5626;5626000;B
5627;5627000;A
5628;5628000;B
5629;5629000;A
5630;5630000;B
5631;5631000;A
5632;5632000;B
5633;5633000;A
5634;5634000;B
5635;5635000;A
5636;5636000;B
5637;5637000;A
5638;5638000;B
5639;5639000;A
5640;5640000;B
5641;5641000;A
5642;5642000;B
5643;5643000;A
5644;5644000;B
5645;5645000;A
5646;5646000;B
5647;5647000;A
5648;5648000;B
5649;5649000;A
5650;5650000;B
5651;5651000;A
5652;5652000;B
5653;5653000;A
5654;5654000;B
5655;5655000;A
5656;5656000;B
5657;5657000;A
5658;5658000;B
5659;5659000;A
5660;5660000;B
5661;5661000;A
5662;5662000;B
5663;5663000;A
5664;5664000;B
5665;5665000;A
5666;5666000;B
5667;5667000;A
5668;5668000;B
5669;5669000;A
5670;5670000;B
5671;5671000;A
5672;5672000;B
5673;5673000;A
5674;5674000;B
5675;5675000;A
5676;5676000;B
5677;5677000;A
5678;5678000;B
5679;5679000;A
5680;5680000;B
5681;5681000;A
5682;5682000;B
5683;5683000;A
5684;5684000;B
5685;5685000;A
5686;5686000;B
5687;5687000;A
5688;5688000;B
5689;5689000;A
5690;5690000;B
5691;5691000;A
5692;5692000;B
5693;5693000;A
5694;5694000;B
5695;5695000;A
5696;5696000;B
5697;5697000;A
5698;5698000;B
5699;5699000;A
5700;5700000;B
5701;5701000;A
5702;5702000;B
5703;5703000;A
5704;5704000;B
5705;5705000;A
5706;5706000;B
5707;5707000;A
5708;5708000;B
5709;5709000;A
5710;5710000;B
5711;5711000;A
5712;5712000;B
5713;5713000;A
5714;5714000;B
5715;5715000;A
5716;5716000;B
5717;5717000;A
5718;5718000;B
5719;5719000;A
5720;5720000;B
5721;5721000;A
5722;5722000;B
5723;5723000;A
5724;5724000;B
5725;5725000;A
5726;5726000;B
5727;5727000;A
5728;5728000;B
5729;5729000;A
5730;5730000;B
5731;5731000;A
5732;5732000;B
5733;5733000;A
5734;5734000;B
5735;5735000;A
5736;5736000;B
5737;5737000;A
5738;5738000;B
5739;5739000;A
5740;5740000;B
5741;5741000;A
5742;5742000;B
5743;5743000;A
5744;5744000;B
5745;5745000;A
5746;5746000;B
5747;5747000;A
5748;5748000;B
5749;5749000;A
5750;5750000;B
5751;5751000;A
5752;5752000;B
5753;5753000;A
5754;5754000;B
5755;5755000;A
5756;5756000;B
5757;5757000;A
5758;5758000;B
5759;5759000;A
5760;5760000;B
5761;5761000;A
5762;5762000;B
5763;5763000;A
5764;5764000;B
5765;5765000;A
5766;5766000;B
5767;5767000;A
5768;5768000;B
5769;5769000;A
5770;5770000;B
5771;5771000;A
5772;5772000;B
5773;5773000;A
5774;5774000;B
5775;5775000;A
5776;5776000;B
5777;5777000;A
5778;5778000;B
5779;5779000;A
5780;5780000;B
5781;5781000;A
5782;5782000;B
5783;5783000;A
5784;5784000;B
5785;5785000;A
5786;5786000;B
5787;5787000;A
5788;5788000;B
5789;5789000;A
5790;5790000;B
5791;5791000;A
5792;5792000;B
5793;5793000;A
5794;5794000;B
5795;5795000;A
5796;5796000;B
5797;5797000;A
5798;5798000;B
5799;5799000;A
5800;5800000;B
5801;5801000;A
5802;5802000;B
5803;5803000;A
5804;5804000;B
5805;5805000;A
5806;5806000;B
5807;5807000;A
5808;5808000;B
5809;5809000;A
5810;5810000;B
5811;5811000;A
5812;5812000;B
5813;5813000;A
5814;5814000;B
5815;5815000;A
5816;5816000;B
5817;5817000;A
5818;5818000;B
5819;5819000;A
5820;5820000;B
5821;5821000;A
5822;5822000;B
5823;5823000;A
5824;5824000;B
5825;5825000;A
5826;5826000;B
5827;5827000;A
5828;5828000;B
5829;5829000;A
5830;5830000;B
5831;5831000;A
5832;5832000;B
5833;5833000;A
5834;5834000;B
5835;5835000;A
5836;5836000;B
5837;5837000;A
5838;5838000;B
5839;5839000;A
5840;5840000;B
5841;5841000;A
5842;5842000;B
5843;5843000;A
5844;5844000;B
5845;5845000;A
5846;5846000;B
5847;5847000;A
5848;5848000;B
5849;5849000;A
5850;5850000;B
5851;5851000;A
5852;5852000;B
5853;5853000;A
5854;5854000;B
5855;5855000;A
5856;5856000;B
5857;5857000;A
5858;5858000;B
5859;5859000;A
5860;5860000;B
5861;5861000;A
5862;5862000;B
5863;5863000;A
5864;5864000;B
5865;5865000;A
5866;5866000;B
5867;5867000;A
5868;5868000;B
5869;5869000;A
5870;5870000;B
5871;5871000;A
5872;5872000;B
5873;5873000;A
5874;5874000;B
5875;5875000;A
5876;5876000;B
5877;5877000;A
5878;5878000;B
5879;5879000;A
5880;5880000;B
5881;5881000;A
5882;5882000;B
5883;5883000;A
5884;5884000;B
5885;5885000;A
5886;5886000;B
5887;5887000;A
5888;5888000;B
5889;5889000;A
5890;5890000;B
5891;5891000;A
5892;5892000;B
5893;5893000;A
5894;5894000;B
5895;5895000;A
5896;5896000;B
5897;5897000;A
5898;5898000;B
5899;5899000;A
5900;5900000;B
5901;5901000;A
5902;5902000;B
5903;5903000;A
5904;5904000;B
5905;5905000;A
5906;5906000;B
5907;5907000;A
5908;5908000;B
5909;5909000;A
5910;5910000;B
5911;5911000;A
5912;5912000;B
5913;5913000;A
5914;5914000;B
5915;5915000;A
5916;5916000;B
5917;5917000;A
5918;5918000;B
5919;5919000;A
5920;5920000;B
5921;5921000;A
5922;5922000;B
5923;5923000;A
5924;5924000;B
5925;5925000;A
5926;5926000;B
5927;5927000;A
5928;5928000;B
5929;5929000;A
5930;5930000;B
5931;5931000;A
5932;5932000;B
5933;5933000;A
5934;5934000;B
5935;5935000;A
5936;5936000;B
5937;5937000;A
5938;5938000;B
5939;5939000;A
5940;5940000;B
5941;5941000;A
5942;5942000;B
5943;5943000;A
5944;5944000;B
5945;5945000;A
5946;5946000;B
5947;5947000;A
5948;5948000;B
5949;5949000;A
5950;5950000;B
5951;5951000;A
5952;5952000;B
5953;5953000;A
5954;5954000;B
5955;5955000;A
5956;5956000;B
5957;5957000;A
5958;5958000;B
5959;5959000;A
5960;5960000;B
5961;5961000;A
5962;5962000;B
5963;5963000;A
5964;5964000;B
5965;5965000;A
5966;5966000;B
5967;5967000;A
5968;5968000;B
5969;5969000;A
5970;5970000;B
5971;5971000;A
5972;5972000;B
5973;5973000;A
5974;5974000;B
5975;5975000;A
5976;5976000;B
5977;5977000;A
5978;5978000;B
5979;5979000;A
5980;5980000;B
5981;5981000;A
5982;5982000;B
5983;5983000;A
5984;5984000;B
5985;5985000;A
5986;5986000;B
5987;5987000;A
5988;5988000;B
5989;5989000;A
5990;5990000;B
5991;5991000;A
5992;5992000;B
5993;5993000;A
5994;5994000;B
5995;5995000;A
5996;5996000;B
5997;5997000;A
5998;5998000;B
5999;5999000;A
6000;6000000;B
6001;6001000;A
6002;6002000;B
6003;6003000;A
6004;6004000;B
6005;6005000;A
6006;6006000;B
6007;6007000;A
6008;6008000;B
6009;6009000;A
6010;6010000;B
6011;6011000;A
6012;6012000;B
6013;6013000;A
6014;6014000;B
6015;6015000;A
6016;6016000;B
6017;6017000;A
6018;6018000;B
6019;6019000;A
6020;6020000;B
6021;6021000;A
6022;6022000;B
6023;6023000;A
6024;6024000;B
6025;6025000;A
6026;6026000;B
6027;6027000;A
6028;6028000;B
6029;6029000;A
6030;6030000;B
6031;6031000;A
6032;6032000;B
6033;6033000;A
6034;6034000;B
6035;6035000;A
6036;6036000;B
6037;6037000;A
6038;6038000;B
6039;6039000;A
6040;6040000;B
6041;6041000;A
6042;6042000;B
6043;6043000;A
6044;6044000;B
6045;6045000;A
6046;6046000;B
6047;6047000;A
6048;6048000;B
6049;6049000;A
6050;6050000;B
6051;6051000;A
6052;6052000;B
6053;6053000;A
6054;6054000;B
6055;6055000;A
6056;6056000;B
6057;6057000;A
6058;6058000;B
6059;6059000;A
6060;6060000;B
6061;6061000;A
6062;6062000;B
6063;6063000;A
6064;6064000;B
6065;6065000;A
6066;6066000;B
6067;6067000;A
6068;6068000;B
6069;6069000;A
6070;6070000;B
6071;6071000;A
6072;6072000;B
6073;6073000;A
6074;6074000;B
6075;6075000;A
6076;6076000;B
6077;6077000;A
6078;6078000;B
6079;6079000;A
6080;6080000;B
6081;6081000;A
6082;6082000;B
6083;6083000;A
6084;6084000;B
6085;6085000;A
6086;6086000;B
6087;6087000;A
6088;6088000;B
6089;6089000;A
6090;6090000;B
6091;6091000;A
6092;6092000;B
6093;6093000;A
6094;6094000;B
6095;6095000;A
6096;6096000;B
6097;6097000;A
6098;6098000;B
6099;6099000;A
6100;6100000;B
6101;6101000;A
6102;6102000;B
6103;6103000;A
6104;6104000;B
6105;6105000;A
6106;6106000;B
6107;6107000;A
6108;6108000;B
6109;6109000;A
6110;6110000;B
6111;6111000;A
6112;6112000;B
6113;6113000;A
6114;6114000;B
6115;6115000;A
6116;6116000;B
6117;6117000;A
6118;6118000;B
6119;6119000;A
6120;6120000;B
6121;6121000;A
6122;6122000;B
6123;6123000;A
6124;6124000;B
6125;6125000;A
6126;6126000;B
6127;6127000;A
6128;6128000;B
6129;6129000;A
6130;6130000;B
6131;6131000;A
6132;6132000;B
6133;6133000;A
6134;6134000;B
6135;6135000;A
6136;6136000;B
6137;6137000;A
6138;6138000;B
6139;6139000;A
6140;6140000;B
6141;6141000;A
6142;6142000;B
6143;6143000;A
6144;6144000;B
6145;6145000;A
6146;6146000;B
6147;6147000;A
6148;6148000;B
6149;6149000;A
6150;6150000;B
6151;6151000;A
6152;6152000;B
6153;6153000;A
6154;6154000;B
6155;6155000;A
6156;6156000;B
6157;6157000;A
6158;6158000;B
6159;6159000;A
6160;6160000;B
6161;6161000;A
6162;6162000;B
6163;6163000;A
6164;6164000;B
6165;6165000;A
6166;6166000;B
6167;6167000;A
6168;6168000;B
6169;6169000;A
6170;6170000;B
6171;6171000;A
6172;6172000;B
6173;6173000;A
6174;6174000;B
6175;6175000;A
6176;6176000;B
6177;6177000;A
6178;6178000;B
6179;6179000;A
6180;6180000;B
6181;6181000;A
6182;6182000;B
6183;6183000;A
6184;6184000;B
6185;6185000;A
6186;6186000;B
6187;6187000;A
6188;6188000;B
6189;6189000;A
6190;6190000;B
6191;6191000;A
6192;6192000;B
6193;6193000;A
6194;6194000;B
6195;6195000;A
6196;6196000;B
6197;6197000;A
6198;6198000;B
6199;6199000;A
6200;6200000;B
6201;6201000;A
6202;6202000;B
6203;6203000;A
6204;6204000;B
6205;6205000;A
6206;6206000;B
6207;6207000;A
